,amplitude,tstep,vfp
0,-0.0118194650859,4864,82
1,-0.010132746771,4893,82
2,-0.0117703899741,4865,82
3,-0.0116945840418,4866,82
4,-0.0116426413879,4867,82
5,-0.0116162635386,4868,82
6,-0.0115896211937,4869,82
7,-0.0100659132004,4894,82
8,-0.0115081593394,4870,82
9,-0.0114805111662,4871,82
10,-0.0113961519673,4872,82
11,-0.0113675780594,4873,82
12,-0.0113097792491,4874,82
13,-0.0112215317786,4875,82
14,-0.0111617268994,4876,82
15,-0.0111011909321,4877,82
16,-0.0110399648547,4878,82
17,-0.0110091064125,4879,82
18,-0.0109156062827,4880,82
19,-0.0108525538817,4881,82
20,-0.0107889734209,4882,82
21,-0.0107569983229,4883,82
22,-0.0107249058783,4884,82
23,-0.0106279747561,4885,82
24,-0.0105628594756,4886,82
25,-0.0104973940179,4887,82
26,-0.0104316156358,4888,82
27,-0.0103655615821,4889,82
28,-0.0102992709726,4890,82
29,-0.0102327801287,4891,82
30,-0.0101661244407,4892,82
31,-0.0100306775421,4781,82
32,-0.0101615106687,4782,82
33,-0.0102476142347,4783,82
34,-0.0102903125808,4784,82
35,-0.0104169175029,4785,82
36,-0.0105000212789,4786,82
37,-0.0105820316821,4787,82
38,-0.0106629012153,4788,82
39,-0.0107425851747,4789,82
40,-0.0107819680125,4790,82
41,-0.0108982184902,4791,82
42,-0.0109363170341,4792,82
43,-0.0110115054995,4793,82
44,-0.0110485842451,4794,82
45,-0.0111577026546,4795,82
46,-0.0111933518201,4796,82
47,-0.0112980604172,4797,82
48,-0.0113659529015,4798,82
49,-0.0113993119448,4799,82
50,-0.0114969862625,4800,82
51,-0.0115287285298,4801,82
52,-0.0115909650922,4802,82
53,-0.0116515094414,4803,82
54,-0.0117390863597,4804,82
55,-0.0117952665314,4805,82
56,-0.0118226855993,4806,82
57,-0.0118761630729,4807,82
58,-0.0119278049096,4808,82
59,-0.0119529301301,4809,82
60,-0.0120254866779,4810,82
61,-0.0120714791119,4811,82
62,-0.0121155446395,4812,82
63,-0.0121368486434,4813,82
64,-0.0121779879555,4814,82
65,-0.0122359935194,4815,82
66,-0.0122543331236,4816,82
67,-0.0123063428327,4817,82
68,-0.012338492088,4818,82
69,-0.0123686082661,4819,82
70,-0.0123966839164,4820,82
71,-0.0124227097258,4821,82
72,-0.0124466810375,4822,82
73,-0.0124578941613,4823,82
74,-0.0124787734821,4824,82
75,-0.0124975880608,4825,82
76,-0.0125143378973,4826,82
77,-0.012529021129,4827,82
78,-0.0125416405499,4828,82
79,-0.0125521998852,4829,82
80,-0.0125607028604,4830,82
81,-0.0125671559945,4831,82
82,-0.0125715667382,4832,82
83,-0.0125730084255,4833,82
84,-0.0125742955133,4834,82
85,-0.0125726368278,4835,82
86,-0.0125689795241,4836,82
87,-0.0125633375719,4837,82
88,-0.012559778057,4838,82
89,-0.0125557277352,4839,82
90,-0.0125406589359,4840,82
91,-0.0125282043591,4841,82
92,-0.0125138452277,4842,82
93,-0.012497602962,4843,82
94,-0.0124795008451,4844,82
95,-0.0124595630914,4845,82
96,-0.0124489124864,4846,82
97,-0.0124142756686,4847,82
98,-0.0123889800161,4848,82
99,-0.0123756807297,4849,82
100,-0.0123332208022,4850,82
101,-0.0123182265088,4851,82
102,-0.0122869974002,4852,82
103,-0.0122541422024,4853,82
104,-0.0122196925804,4854,82
105,-0.0122018801048,4855,82
106,-0.0121650993824,4856,82
107,-0.0121268080547,4857,82
108,-0.0120870405808,4858,82
109,0.0100382752717,3835,82
110,0.0100842770189,3836,82
111,0.0101295839995,3837,82
112,0.0101519757882,3838,82
113,0.0101962313056,3839,82
114,0.0102397790179,3840,82
115,0.0102826142684,3841,82
116,0.0103247342631,3842,82
117,0.010345524177,3843,82
118,0.0104068089277,3844,82
119,0.0104268733412,3845,82
120,0.0104664545506,3846,82
121,0.0105244489387,3847,82
122,0.0105621898547,3848,82
123,0.0105807818472,3849,82
124,0.0106354430318,3850,82
125,0.0106532908976,3851,82
126,0.0106884259731,3852,82
127,0.0107397222891,3853,82
128,0.010756444186,3854,82
129,0.0107893235981,3855,82
130,0.0108214495704,3856,82
131,0.0108372289687,3857,82
132,0.0108834318817,3858,82
133,0.0109132863581,3859,82
134,0.0109423836693,3860,82
135,0.0109707219526,3861,82
136,0.0109846070409,3862,82
137,0.0110251223668,3863,82
138,0.0110511835665,3864,82
139,0.0110639305785,3865,82
140,0.0110888555646,3866,82
141,0.0111248241737,3867,82
142,0.0111478576437,3868,82
143,0.0111701376736,3869,82
144,0.0111809950322,3870,82
145,0.0112021462992,3871,82
146,0.0112225469202,3872,82
147,0.0112324655056,3873,82
148,0.0112517429516,3874,82
149,0.0112792626023,3875,82
150,0.011288064532,3876,82
151,0.0113133583218,3877,82
152,0.0113292997703,3878,82
153,0.0113369952887,3879,82
154,0.011358984746,3880,82
155,0.0113727329299,3881,82
156,0.0113793350756,3882,82
157,0.0113980630413,3883,82
158,0.0114096505567,3884,82
159,0.0114151770249,3885,82
160,0.0114256963134,3886,82
161,0.0114306909963,3887,82
162,0.0114446189255,3888,82
163,0.0114530296996,3889,82
164,0.011456974782,3890,82
165,0.0114677762613,3891,82
166,0.0114710340276,3892,82
167,0.011477037333,3893,82
168,0.0114823644981,3894,82
169,0.011487021111,3895,82
170,0.011492758058,3896,82
171,0.0114957569167,3897,82
172,0.0114981057122,3898,82
173,0.0114990370348,3899,82
174,0.0115004172549,3900,82
175,0.0115011604503,3901,82
176,0.0115012712777,3902,82
177,0.0115010915324,3903,82
178,0.0114996209741,3904,82
179,0.0114978738129,3905,82
180,0.0114955194294,3906,82
181,0.0114925662056,3907,82
182,0.0114908665419,3908,82
183,0.011484884657,3909,82
184,0.0114825991914,3910,82
185,0.0114748841152,3911,82
186,0.0114690316841,3912,82
187,0.0114626213908,3913,82
188,0.0114556597546,3914,82
189,0.0114519745111,3915,82
190,0.011444198899,3916,82
191,0.0114358905703,3917,82
192,0.0114315394312,3918,82
193,0.0114177074283,3919,82
194,0.0114078447223,3920,82
195,0.0114027252421,3921,82
196,0.0113866226748,3922,82
197,0.0113752754405,3923,82
198,0.0113634495065,3924,82
199,0.0113511523232,3925,82
200,0.0113383932039,3926,82
201,0.0113251786679,3927,82
202,0.0113115152344,3928,82
203,0.0113045191392,3929,82
204,0.011290200986,3930,82
205,0.011275456287,3931,82
206,0.0112679256126,3932,82
207,0.0112447142601,3933,82
208,0.0112367747352,3934,82
209,0.0112205985934,3935,82
210,0.0111956037581,3936,82
211,0.0111784655601,3937,82
212,0.011169757694,3938,82
213,0.0111430883408,3939,82
214,0.0111248651519,3940,82
215,0.0111062955111,3941,82
216,0.0110873887315,3942,82
217,0.0110681522638,3943,82
218,0.0110584134236,3944,82
219,0.011038698256,3945,82
220,0.0110287247226,3946,82
221,0.0110085485503,3947,82
222,0.0109777282923,3948,82
223,0.0109568219632,3949,82
224,0.0109356399626,3950,82
225,0.0109249465168,3951,82
226,0.0108924712986,3952,82
227,0.0108705023304,3953,82
228,0.0108594242483,3954,82
229,0.0108258286491,3955,82
230,0.0108145130798,3956,82
231,0.0107917105779,3957,82
232,0.0107686864212,3958,82
233,0.0107454489917,3959,82
234,0.0107220048085,3960,82
235,0.0107102068141,3961,82
236,0.0106864636764,3962,82
237,0.0106504959986,3963,82
238,0.0106262899935,3964,82
239,0.0106019116938,3965,82
240,0.010589659214,3966,82
241,0.0105526586995,3967,82
242,0.0105402460322,3968,82
243,0.0105153089389,3969,82
244,0.010490225628,3970,82
245,0.010452340357,3971,82
246,0.010439645499,3972,82
247,0.0104013690725,3973,82
248,0.0103756980971,3974,82
249,0.0103628188372,3975,82
250,0.0103369746357,3976,82
251,0.0103240115568,3977,82
252,0.0102849649265,3978,82
253,0.0102588078007,3979,82
254,0.01023255568,3980,82
255,0.0102062113583,3981,82
256,0.0101930061355,3982,82
257,0.010153262876,3983,82
258,0.0101399747655,3984,82
259,0.0100999912247,3985,82
260,0.0100732417777,3986,82
261,0.0100598400459,3987,82
262,0.0100195324048,3988,82
263,0.0100060626864,3989,82
264,-0.0120458332822,4859,82
265,-0.0119813987985,4860,82
266,-0.0119367484003,4861,82
267,-0.0119139291346,4862,82
268,-0.0118673238903,4863,82
0,0.0100079011172,3878,83
1,0.0100305089727,3879,83
2,0.0100637078285,3880,83
3,0.0100745847449,3881,83
4,0.0101066445932,3882,83
5,0.0101275425404,3883,83
6,0.0101480605081,3884,83
7,0.0101581765339,3885,83
8,0.0101681984961,3886,83
9,0.0101976953447,3887,83
10,0.0102168852463,3888,83
11,0.010235697031,3889,83
12,0.0102541316301,3890,83
13,0.0102721881121,3891,83
14,0.0102810738608,3892,83
15,0.0102985668927,3893,83
16,0.0103241028264,3894,83
17,0.0103406570852,3895,83
18,0.0103487949818,3896,83
19,0.0103647913784,3897,83
20,0.0103880865499,3898,83
21,0.0104031534865,3899,83
22,0.0104105481878,3900,83
23,0.0104250609875,3901,83
24,0.0104321800172,3902,83
25,0.0104529866949,3903,83
26,0.0104663986713,3904,83
27,0.0104794474319,3905,83
28,0.0104921301827,3906,83
29,0.0105044497177,3907,83
30,0.0105164078996,3908,83
31,0.0105222510174,3909,83
32,0.0105392402038,3910,83
33,0.0105501161888,3911,83
34,0.0105606336147,3912,83
35,0.0105707906187,3913,83
36,0.0105757368729,3914,83
37,0.0105853565037,3915,83
38,0.010594622232,3916,83
39,0.0106035303324,3917,83
40,0.0106120798737,3918,83
41,0.0106162205338,3919,83
42,0.0106281097978,3920,83
43,0.0106355892494,3921,83
44,0.0106391953304,3922,83
45,0.0106461411342,3923,83
46,0.0106527274475,3924,83
47,0.0106619372964,3925,83
48,0.0106676276773,3926,83
49,0.0106729585677,3927,83
50,0.010677928105,3928,83
51,0.0106825362891,3929,83
52,0.0106847034767,3930,83
53,0.0106887668371,3931,83
54,0.0106906611472,3932,83
55,0.0106957955286,3933,83
56,0.0106987580657,3934,83
57,0.0107013499364,3935,83
58,0.0107035692781,3936,83
59,0.0107054151595,3937,83
60,0.0107068829238,3938,83
61,0.0107079697773,3939,83
62,0.010708370246,3940,83
63,0.0107089960948,3941,83
64,0.0107090119272,3942,83
65,0.0107084698975,3943,83
66,0.0107076158747,3944,83
67,0.0107070403174,3945,83
68,0.0107063660398,3946,83
69,0.0107047138736,3947,83
70,0.0107026575133,3948,83
71,0.0106988055632,3949,83
72,0.0106957191601,3950,83
73,0.0106922145933,3951,83
74,0.0106882890686,3952,83
75,0.0106839351356,3953,83
76,0.0106791509315,3954,83
77,0.0106765963137,3955,83
78,0.0106682721525,3956,83
79,0.0106652770191,3957,83
80,0.0106556154788,3958,83
81,0.010648609139,3959,83
82,0.0106449341401,3960,83
83,0.0106372367591,3961,83
84,0.010629074648,3962,83
85,0.0106204422191,3963,83
86,0.0106159485877,3964,83
87,0.0106017459184,3965,83
88,0.0105916736647,3966,83
89,0.0105811124668,3967,83
90,0.0105756456032,3968,83
91,0.0105584990233,3969,83
92,0.010546438396,3970,83
93,0.0105338674039,3971,83
94,0.0105207851157,3972,83
95,0.0105071840808,3973,83
96,0.0104930596426,3974,83
97,0.0104857999831,3975,83
98,0.0104708839208,3976,83
99,0.010455432348,3977,83
100,0.0104394443333,3978,83
101,0.0104229142889,3979,83
102,0.0104144448414,3980,83
103,0.0103882122785,3981,83
104,0.0103700319305,3982,83
105,0.0103607345372,3983,83
106,0.0103319985792,3984,83
107,0.0103121381253,3985,83
108,0.0103019950911,3986,83
109,0.0102707128972,3987,83
110,0.010249142535,3988,83
111,0.0102269984782,3989,83
112,0.0102042770013,3990,83
113,0.0101926987991,3991,83
114,0.0101809771731,3992,83
115,0.0101449377835,3993,83
116,0.0101201841608,3994,83
117,0.0100948465988,3995,83
118,0.0100819580257,3996,83
119,0.0100424159318,3997,83
120,0.0100153200328,3998,83
121,0.0100015522912,3999,83
0,-0.0100019723177,4784,84
1,-0.0100225144997,4785,84
2,-0.0100352345034,4786,84
3,-0.0100471647456,4787,84
4,-0.0100528309122,4788,84
5,-0.0100635588169,4789,84
6,-0.0100781293586,4790,84
7,-0.0100868176669,4791,84
8,-0.010090851225,4792,84
9,-0.010098294355,4793,84
10,-0.0101017020643,4794,84
11,-0.0101106613874,4795,84
12,-0.0101155750453,4796,84
13,-0.0101196346804,4797,84
14,-0.0101228374988,4798,84
15,-0.0101241162047,4799,84
16,-0.010126025416,4800,84
17,-0.0101270694286,4801,84
18,-0.010127004236,4802,84
19,-0.0101258708164,4803,84
20,-0.0101238628849,4804,84
21,-0.0101225310937,4805,84
22,-0.010117222555,4806,84
23,-0.0101125882939,4807,84
24,-0.0101099433377,4808,84
25,-0.0101039959118,4809,84
26,-0.0101006934419,4810,84
27,-0.0100894765928,4811,84
28,-0.0100809084252,4812,84
29,-0.0100762974471,4813,84
30,-0.0100664263591,4814,84
31,-0.0100499959663,4815,84
32,-0.0100379642099,4816,84
33,-0.0100250756368,4817,84
34,-0.0100113330409,4818,84
35,-0.0100041432306,4819,84
0,-0.0100028226152,4736,85
1,-0.0100093437359,4691,85
2,-0.0100380657241,4692,85
3,-0.0100654736161,4693,85
4,-0.0100786797702,4694,85
5,-0.0101040881127,4695,85
6,-0.0101396618411,4696,85
7,-0.0101616661996,4697,85
8,-0.010182287544,4698,85
9,-0.0102015128359,4699,85
10,-0.0102193346247,4700,85
11,-0.0102277174592,4701,85
12,-0.0102434214205,4702,85
13,-0.0102507397532,4703,85
14,-0.0102705545723,4704,85
15,-0.0102819753811,4705,85
16,-0.010287148878,4706,85
17,-0.0103005142882,4707,85
18,-0.0103042526171,4708,85
19,-0.0103133134544,4709,85
20,-0.0103175630793,4710,85
21,-0.0103191528469,4711,85
22,-0.0103212594986,4712,85
23,-0.0103217596188,4713,85
24,-0.0103203300387,4714,85
25,-0.0103174941614,4715,85
26,-0.0103155551478,4716,85
27,-0.0103106377646,4717,85
28,-0.010307662189,4718,85
29,-0.0103006828576,4719,85
30,-0.0102923484519,4720,85
31,-0.0102773308754,4721,85
32,-0.0102656660601,4722,85
33,-0.0102593442425,4723,85
34,-0.0102384444326,4724,85
35,-0.0102308420464,4725,85
36,-0.0102061582729,4726,85
37,-0.0101881651208,4727,85
38,-0.0101689686999,4728,85
39,-0.010148588568,4729,85
40,-0.0101270480081,4730,85
41,-0.0101043740287,4731,85
42,-0.0100926188752,4732,85
43,-0.0100682862103,4733,85
44,-0.0100428815931,4734,85
45,-0.0100164311007,4735,85
