,amplitude,tstep,vfp
0,0.0105810342357,5120,68
1,0.0105633409694,5121,68
2,0.0105572352186,5122,68
3,0.0105382902548,5123,68
4,0.0105251362547,5124,68
5,0.0105184018612,5125,68
6,0.0105115622282,5126,68
7,0.0104904118925,5127,68
8,0.0104757826775,5128,68
9,0.0104607306421,5129,68
10,0.0104452539235,5130,68
11,0.0104293525219,5131,68
12,0.0104130245745,5132,68
13,0.0103962700814,5133,68
14,0.0103877326474,5134,68
15,0.0103703383356,5135,68
16,0.0103525165468,5136,68
17,0.010324979201,5137,68
18,0.0103060863912,5138,68
19,0.0102964797989,5139,68
20,0.0102769453079,5140,68
21,0.0102670174092,5141,68
22,0.0102365911007,5142,68
23,0.0102157713845,5143,68
24,0.0101945251226,5144,68
25,0.0101728513837,5145,68
26,0.0101507501677,5146,68
27,0.0101282233372,5147,68
28,0.0101052699611,5148,68
29,0.0100818919018,5149,68
30,0.0100580910221,5150,68
31,0.0100338663906,5151,68
32,0.01000921987,5152,68
33,0.0100025888532,5019,68
34,0.0100226756185,5020,68
35,0.0100425379351,5021,68
36,0.0100523848087,5022,68
37,0.0100815808401,5023,68
38,0.0101007567719,5024,68
39,0.0101102571934,5025,68
40,0.0101384054869,5026,68
41,0.0101568726823,5027,68
42,0.010166015476,5028,68
43,0.0101930787787,5029,68
44,0.0102019775659,5030,68
45,0.0102283023298,5031,68
46,0.0102455411106,5032,68
47,0.0102625256404,5033,68
48,0.0102709224448,5034,68
49,0.0102792549878,5035,68
50,0.0103038661182,5036,68
51,0.0103199481964,5037,68
52,0.0103357667103,5038,68
53,0.01035132166,5039,68
54,0.0103666083887,5040,68
55,0.0103816250339,5041,68
56,0.0103963706642,5042,68
57,0.0104036414996,5043,68
58,0.0104250386357,5044,68
59,0.0104389572516,5045,68
60,0.0104525946081,5046,68
61,0.0104593075812,5047,68
62,0.0104725221172,5048,68
63,0.0104918079451,5049,68
64,0.0104980934411,5050,68
65,0.010504306294,5051,68
66,0.0105225080624,5052,68
67,0.0105342753232,5053,68
68,0.0105457473546,5054,68
69,0.0105569213629,5055,68
70,0.0105677954853,5056,68
71,0.0105783678591,5057,68
72,0.0105835404247,5058,68
73,0.0105986027047,5059,68
74,0.0106082595885,5060,68
75,0.0106129711494,5061,68
76,0.0106266420335,5062,68
77,0.0106353638694,5063,68
78,0.0106437690556,5064,68
79,0.0106478538364,5065,68
80,0.0106557831168,5066,68
81,0.0106633929536,5067,68
82,0.0106706805527,5068,68
83,0.0106776431203,5069,68
84,0.0106810024008,5070,68
85,0.0106874741614,5071,68
86,0.0106965638697,5072,68
87,0.010699428618,5073,68
88,0.0107049075887,5074,68
89,0.0107124969363,5075,68
90,0.010714857839,5076,68
91,0.0107193253934,5077,68
92,0.0107253864408,5078,68
93,0.0107289981097,5079,68
94,0.0107306744903,5080,68
95,0.01073376555,5081,68
96,0.0107365082949,5082,68
97,0.0107388999313,5083,68
98,0.0107399635017,5084,68
99,0.0107426224276,5085,68
100,0.0107433311641,5086,68
101,0.0107449181378,5087,68
102,0.0107455253601,5088,68
103,0.0107456939295,5089,68
104,0.01074565202,5090,68
105,0.0107451649383,5091,68
106,0.0107443109155,5092,68
107,0.0107430862263,5093,68
108,0.0107414899394,5094,68
109,0.0107405511662,5095,68
110,0.0107383932918,5096,68
111,0.0107358573005,5097,68
112,0.0107329431921,5098,68
113,0.0107296472415,5099,68
114,0.010725967586,5100,68
115,0.010721905157,5101,68
116,0.010717456229,5102,68
117,0.0107126189396,5103,68
118,0.0107100540772,5104,68
119,0.0107017718256,5105,68
120,0.0106957601383,5106,68
121,0.010689352639,5107,68
122,0.010682547465,5108,68
123,0.0106753446162,5109,68
124,0.0106715932488,5110,68
125,0.0106637887657,5111,68
126,0.0106555819511,5112,68
127,0.0106469700113,5113,68
128,0.0106425117701,5114,68
129,0.010628528893,5115,68
130,0.0106186941266,5116,68
131,0.0106084495783,5117,68
132,0.0105977924541,5118,68
133,0.0105923097581,5119,68
0,0.0113194389269,5120,71
1,0.0113130379468,5121,71
2,0.011299751699,5122,71
3,0.0112786106765,5123,71
4,0.01126370579,5124,71
5,0.0112560093403,5125,71
6,0.0112401284277,5126,71
7,0.0112235946581,5127,71
8,0.0112064071,5128,71
9,0.0111975679174,5129,71
10,0.0111700659618,5130,71
11,0.0111509095877,5131,71
12,0.0111310938373,5132,71
13,0.0111106196418,5133,71
14,0.0111001357436,5134,71
15,0.0110676912591,5135,71
16,0.0110565461218,5136,71
17,0.0110221188515,5137,71
18,0.0110103124753,5138,71
19,0.0109739014879,5139,71
20,0.0109614348039,5140,71
21,0.010936005041,5141,71
22,0.0109230419621,5142,71
