,amplitude,tstep,vfp
0,0.0,0,98
1,0.0,1,98
2,0.0,2,98
3,0.0,3,98
4,0.0,4,98
5,0.0,5,98
6,0.0,6,98
7,0.0,7,98
8,0.0,8,98
9,0.0,9,98
10,0.0,10,98
11,0.0,11,98
12,0.0,12,98
13,0.0,13,98
14,0.0,14,98
15,0.0,15,98
16,0.0,16,98
17,0.0,17,98
18,0.0,18,98
19,0.0,19,98
20,0.0,20,98
21,0.0,21,98
22,0.0,22,98
23,0.0,23,98
24,0.0,24,98
25,0.0,25,98
26,0.0,26,98
27,0.0,27,98
28,0.0,28,98
29,0.0,29,98
30,0.0,30,98
31,0.0,31,98
32,0.0,32,98
33,0.0,33,98
34,0.0,34,98
35,0.0,35,98
36,0.0,36,98
37,0.0,37,98
38,0.0,38,98
39,0.0,39,98
40,0.0,40,98
41,0.0,41,98
42,0.0,42,98
43,0.0,43,98
44,0.0,44,98
45,0.0,45,98
46,0.0,46,98
47,0.0,47,98
48,0.0,48,98
49,0.0,49,98
50,0.0,50,98
51,0.0,51,98
52,0.0,52,98
53,0.0,53,98
54,0.0,54,98
55,0.0,55,98
56,0.0,56,98
57,0.0,57,98
58,0.0,58,98
59,0.0,59,98
60,0.0,60,98
61,0.0,61,98
62,0.0,62,98
63,0.0,63,98
64,0.0,64,98
65,0.0,65,98
66,0.0,66,98
67,0.0,67,98
68,0.0,68,98
69,0.0,69,98
70,0.0,70,98
71,0.0,71,98
72,0.0,72,98
73,0.0,73,98
74,0.0,74,98
75,0.0,75,98
76,0.0,76,98
77,0.0,77,98
78,0.0,78,98
79,0.0,79,98
80,0.0,80,98
81,0.0,81,98
82,0.0,82,98
83,0.0,83,98
84,0.0,84,98
85,0.0,85,98
86,0.0,86,98
87,0.0,87,98
88,0.0,88,98
89,0.0,89,98
90,0.0,90,98
91,0.0,91,98
92,0.0,92,98
93,0.0,93,98
94,0.0,94,98
95,0.0,95,98
96,0.0,96,98
97,0.0,97,98
98,0.0,98,98
99,0.0,99,98
100,0.0,100,98
101,0.0,101,98
