   2.8000000e+01   2.8426338e-02
   8.8000000e+01   3.9834690e-02
   1.4800000e+02   2.2214203e-02
   2.0800000e+02   7.0564901e-02
   2.6800000e+02   6.1886811e-02
   3.2800000e+02   3.6179962e-02
   3.8800000e+02   2.5444385e-02
   4.4800000e+02   5.4680115e-02
   5.0800000e+02   5.1887187e-02
   5.6800000e+02   3.8065639e-02
   6.2800000e+02   3.3215513e-02
   6.8800000e+02   7.4336853e-02
   7.4800000e+02   5.1429703e-02
   8.0800000e+02   4.8494113e-02
   8.6800000e+02   4.6530134e-02
   9.2800000e+02   3.3537819e-02
   9.8800000e+02   6.0517224e-02
   1.0480000e+03   4.4468408e-02
   1.1080000e+03   5.3391433e-02
   1.1680000e+03   8.0286361e-02
   1.2280000e+03   7.0153260e-02
   1.2880000e+03   4.1992199e-02
   1.3480000e+03   3.4803249e-02
   1.4080000e+03   4.4586485e-02
   1.4680000e+03   6.0341985e-02
   1.5280000e+03   3.7069828e-02
   1.5880000e+03   4.5770097e-02
   1.6480000e+03   9.6442876e-02
   1.7080000e+03   4.2088255e-02
   1.7680000e+03   1.2706323e-02
   1.8280000e+03   6.1297174e-02
   1.8880000e+03   7.7860905e-02
   1.9480000e+03   4.7397614e-02
   2.0080000e+03   7.5907403e-02
   2.0680000e+03   6.7390375e-02
   2.1280000e+03   9.7846639e-02
   2.1880000e+03   8.8276304e-02
   2.2480000e+03   8.2679483e-02
   2.3080000e+03   7.4056290e-02
   2.3680000e+03   7.5406844e-02
   2.4280000e+03   6.8731266e-02
   2.4880000e+03   1.0102968e-01
   2.5480000e+03   1.1230221e-01
   2.6080000e+03   9.5548982e-02
   2.6680000e+03   9.0770133e-02
   2.7280000e+03   6.9965795e-02
   2.7880000e+03   9.4136104e-02
   2.8480000e+03   6.0281200e-02
   2.9080000e+03   4.0401224e-02
   2.9680000e+03   8.9496321e-02
   3.0280000e+03   1.0756664e-01
   3.0880000e+03   9.6612324e-02
   3.1480000e+03   5.4633531e-02
   3.2080000e+03   3.0630413e-02
   3.2680000e+03   8.4603128e-02
   3.3280000e+03   1.0055183e-01
   3.3880000e+03   1.6847669e-01
   3.4480000e+03   2.8037787e-01
   3.5080000e+03   4.6625553e-01
   3.5680000e+03   6.3710984e-01
   3.6280000e+03   6.7194098e-01
   3.6880000e+03   4.6774911e-01
   3.7480000e+03   1.0653441e-01
   3.8080000e+03  -3.6370294e-01
   3.8680000e+03  -6.7296276e-01
   3.9280000e+03  -7.7724487e-01
   3.9880000e+03  -6.6354909e-01
   4.0480000e+03  -1.9087522e-01
   4.1080000e+03   3.4077691e-01
   4.1680000e+03   4.9140749e-01
   4.2280000e+03   2.6001673e-01
   4.2880000e+03   7.8604800e-02
   4.3480000e+03   2.4917191e-01
   4.4080000e+03   6.8771825e-01
   4.4680000e+03   1.0162440e+00
   4.5280000e+03   4.8774943e-01
   4.5880000e+03  -4.7776533e-01
   4.6480000e+03  -9.1730006e-01
   4.7080000e+03  -9.7585455e-01
   4.7680000e+03  -4.9942859e-01
   4.8280000e+03   5.7897802e-01
   4.8880000e+03   8.8136549e-01
   4.9480000e+03   2.3973404e-01
   5.0080000e+03  -1.5291613e-01
   5.0680000e+03  -7.5458481e-01
   5.1280000e+03  -8.5127178e-01
   5.1880000e+03   7.1023175e-02
   5.2480000e+03   7.3330027e-01
   5.3080000e+03   1.0805597e+00
   5.3680000e+03   7.3280174e-01
   5.4280000e+03  -2.1697345e-01
   5.4880000e+03  -1.8676562e-01
   5.5480000e+03   3.0425432e-02
   5.6080000e+03   2.5859994e-01
   5.6680000e+03   6.5375811e-01
   5.7280000e+03  -1.5809982e-01
   5.7880000e+03  -7.2297363e-01
   5.8480000e+03  -7.2586310e-01
   5.9080000e+03  -3.1476801e-01
   5.9680000e+03   5.1231186e-01
   6.0280000e+03   1.1013767e+00
   6.0880000e+03   8.9342687e-01
   6.1480000e+03   6.2946244e-01
   6.2080000e+03  -5.0151629e-01
   6.2680000e+03  -1.3185091e+00
   6.3280000e+03  -5.7451581e-01
   6.3880000e+03   4.4463856e-02
   6.4480000e+03   6.3243011e-01
   6.5080000e+03   9.1638317e-01
   6.5680000e+03   3.8332327e-01
   6.6280000e+03  -1.1674937e-01
   6.6880000e+03  -5.0583452e-01
   6.7480000e+03  -6.2393196e-01
   6.8080000e+03  -1.3604147e-01
   6.8680000e+03   1.4483719e-01
   6.9280000e+03   2.3370422e-01
   6.9880000e+03   3.3055987e-01
   7.0480000e+03   5.3740435e-01
   7.1080000e+03   2.4423788e-01
   7.1680000e+03  -9.9393051e-03
   7.2280000e+03   4.8730071e-03
   7.2880000e+03  -3.4324958e-02
   7.3480000e+03  -3.9153298e-01
   7.4080000e+03  -2.5475083e-01
   7.4680000e+03   1.2002170e-01
   7.5280000e+03   3.7578483e-01
   7.5880000e+03   5.0353879e-01
   7.6480000e+03   3.5328380e-01
   7.7080000e+03   2.1020062e-02
   7.7680000e+03  -4.4025219e-01
   7.8280000e+03  -3.9753275e-01
   7.8880000e+03  -3.1582139e-01
   7.9480000e+03  -2.3117907e-02
   8.0080000e+03   3.7357792e-01
   8.0680000e+03   5.3126631e-01
   8.1280000e+03   4.3494748e-01
   8.1880000e+03   2.4762162e-01
