   2.8000000e+01   2.5179392e-02
   8.8000000e+01   3.0217044e-02
   1.4800000e+02   3.7217534e-02
   2.0800000e+02   4.2181001e-02
   2.6800000e+02   4.4107585e-02
   3.2800000e+02   4.5997434e-02
   3.8800000e+02   4.9850698e-02
   4.4800000e+02   5.0667532e-02
   5.0800000e+02   5.3448095e-02
   5.6800000e+02   5.8192550e-02
   6.2800000e+02   6.3901064e-02
   6.8800000e+02   6.3573809e-02
   7.4800000e+02   6.4210959e-02
   8.0800000e+02   6.9812694e-02
   8.6800000e+02   7.1379195e-02
   9.2800000e+02   7.6910649e-02
   9.8800000e+02   8.1407245e-02
   1.0480000e+03   8.7869175e-02
   1.1080000e+03   8.5296635e-02
   1.1680000e+03   8.1689823e-02
   1.2280000e+03   8.1048943e-02
   1.2880000e+03   7.9374198e-02
   1.3480000e+03   7.0665795e-02
   1.4080000e+03   6.9923945e-02
   1.4680000e+03   7.3148859e-02
   1.5280000e+03   7.5340753e-02
   1.5880000e+03   7.8499843e-02
   1.6480000e+03   8.8626349e-02
   1.7080000e+03   9.4720491e-02
   1.7680000e+03   9.7782492e-02
   1.8280000e+03   9.9812577e-02
   1.8880000e+03   1.0281097e-01
   1.9480000e+03   1.0077790e-01
   2.0080000e+03   1.0471360e-01
   2.0680000e+03   1.0761830e-01
   2.1280000e+03   1.0949222e-01
   2.1880000e+03   1.0633560e-01
   2.2480000e+03   1.0214867e-01
   2.3080000e+03   9.8931672e-02
   2.3680000e+03   9.2684830e-02
   2.4280000e+03   9.2408383e-02
   2.4880000e+03   9.4102566e-02
   2.5480000e+03   9.5767611e-02
   2.6080000e+03   9.6403756e-02
   2.6680000e+03   1.0301123e-01
   2.7280000e+03   1.1159028e-01
   2.7880000e+03   1.1314113e-01
   2.8480000e+03   1.1666402e-01
   2.9080000e+03   1.2515917e-01
   2.9680000e+03   1.3162683e-01
   3.0280000e+03   1.3006723e-01
   3.0880000e+03   1.3348059e-01
   3.1480000e+03   1.3486714e-01
   3.2080000e+03   1.3322712e-01
   3.2680000e+03   1.3956075e-01
   3.3280000e+03   1.4586826e-01
   3.3880000e+03   1.5114987e-01
   3.4480000e+03   1.5640580e-01
   3.5080000e+03   1.5763629e-01
   3.5680000e+03   1.5184154e-01
   3.6280000e+03   1.5002178e-01
   3.6880000e+03   1.5117723e-01
   3.7480000e+03   1.4930809e-01
   3.8080000e+03   1.4441458e-01
   3.8680000e+03   1.4849691e-01
   3.9280000e+03   1.4855529e-01
   3.9880000e+03   1.4458992e-01
   4.0480000e+03   1.4160101e-01
   4.1080000e+03   1.3858876e-01
   4.1680000e+03   1.3555337e-01
   4.2280000e+03   1.3549503e-01
   4.2880000e+03   1.3641394e-01
